tokenId,domain,metadata.name,metadata.description,metadata.animation_url,metadata.image_full,metadata.image,metadata.stakingRequests,metadata.attributes.1.Environment,metadata.attributes.2.Front Component,metadata.attributes.3.Front Kit,metadata.attributes.4.Industry,metadata.attributes.5.Mirror,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Primary Color,metadata.attributes.9.Rear Component,metadata.attributes.10.Rear Kit,metadata.attributes.11.Scoop,metadata.attributes.12.Splitter,metadata.attributes.13.Spoiler
0x99cf676ecf4b34bcb11c52fa82a01cf29a04e15398981a5546067192c74fd5b5,wilder.craft.genesis.129,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmZKM927uhevjNshvyPgjmbqGF3CSKUp8npaEfjf59rbHR,ipfs://QmZKM927uhevjNshvyPgjmbqGF3CSKUp8npaEfjf59rbHR,ipfs://QmVvXYaEjHvegG1Y9Gvz3XM6rhm6qzgDiDUKxQUxPnjFed,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,330 561,None,Seabound,Type 1,Type 1,Type 2,None,None
0x13f3c9a94185d5b36b19299ff11d6047a07086ebf1f8c406d1b78e9d6236772f,wilder.craft.genesis.13,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRMTcrhEfmTZGejehQVZWzmQwQPnJaeZA7WasUixxcjqi,ipfs://QmRMTcrhEfmTZGejehQVZWzmQwQPnJaeZA7WasUixxcjqi,ipfs://QmRxRKS76yXqG3hhauaYjt8Ljo235664M1HEiAfwrSB6jJ,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Stock,659 890,Techno Weave,Pecan Cream,None,Type 2,None,Type 1,None
0xb879938a74a1c20e71362c8a5bf6a2062b318d6e8cd9dbf39933b9f53aef613f,wilder.craft.genesis.130,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWd6T3n8kTi2a5ehpPZLMTkC1gqCkwkgXv5E4uNkUkPcz,ipfs://QmWd6T3n8kTi2a5ehpPZLMTkC1gqCkwkgXv5E4uNkUkPcz,ipfs://QmSxrCpquzk2WhFHQG5mxAjxh2711p4i3U5dxXLevNzpkQ,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Type 1,228 459,Techno Weave,North West,None,Type 1,None,None,None
0x302ca47a47769d9ceb56ed3b99dd9a052017f26340e844a6dcc3e304e910c527,wilder.craft.genesis.131,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWREXbbvzduUc4tBgueAYEDGydBoJKn9gKLBeMQWLDiFv,ipfs://QmWREXbbvzduUc4tBgueAYEDGydBoJKn9gKLBeMQWLDiFv,ipfs://QmdCKhUrB7S7SGAtmSVwgzMn2EL2LcuRmPXiESn2BwYA37,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,378 609,Frequency,Smooth Jazz,Type 1,Type 4,None,None,Type 1
0x1f7121fbda107837dffb31e0ee6fd57202b29597648e65dd83880cafe8a8ce98,wilder.craft.genesis.132,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWvWavhGPCYBc5vJ3jktUrjxK8w96tE1HQKoCFA8wdPFK,ipfs://QmWvWavhGPCYBc5vJ3jktUrjxK8w96tE1HQKoCFA8wdPFK,ipfs://QmayJAQPP9g16EBCxBKumoP6g1Lat9QnTECH4ZfishTv5T,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Type 1,265 496,Blurred Lines,Teal Tones,None,Type 2,Type 1,Type 1,Type 4
0xa440119dba1a3fc3b888944e194c705b0daa94569e70a247164ddc53ff2ab967,wilder.craft.genesis.133,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmVyHWUvqtsk5ehuVRw4zAUEybuDuB3BmoGKxSaULVHbj5,ipfs://QmVyHWUvqtsk5ehuVRw4zAUEybuDuB3BmoGKxSaULVHbj5,ipfs://QmPVnriFMtjkNwcPJouLxvZAVtR6kK3fL89B5YBFXZcqV8,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,224 455,Error,Lush,Type 1,Type 2,None,None,Type 4
0x6feeb332664ffd8c363b952b005034f324edfe4558645442e3814b392fdf990f,wilder.craft.genesis.134,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmcmLkHNikKTHRau9fSd99jj6iH8y5oxMkGxY9yHr6qNfP,ipfs://QmcmLkHNikKTHRau9fSd99jj6iH8y5oxMkGxY9yHr6qNfP,ipfs://QmUQRtCt6BLgS9TtW17tvC3to4irRj82og8L6PLm9gP5fU,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,455 686,Alternate Reality,Tropics,Type 2,Type 3,None,Type 1,None
0xf817ce7a4751a37723db8e04e2a0db87b55fbee5fdfd920322574734479e0a8d,wilder.craft.genesis.135,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmR3dWYjXQe4TVkrUC4nejGQKg8wbC2PVyY78qV4cR3VLX,ipfs://QmR3dWYjXQe4TVkrUC4nejGQKg8wbC2PVyY78qV4cR3VLX,ipfs://QmTFj5swiTdhbqYjqS6w7tKVPXRxSKZPzHbcuDUMAFewgy,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,654 885,WILD Animal,5th Dimension,None,Type 3,Type 2,None,Type 4
0x20e666c081ba3976a45574fc79c7110a16f7effb721b7114fae46e0c2be0aff3,wilder.craft.genesis.136,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmVgUWth1n3P12kGeRbGUGL3FPjTXXGmxNtDHGD8UYiSzh,ipfs://QmVgUWth1n3P12kGeRbGUGL3FPjTXXGmxNtDHGD8UYiSzh,ipfs://QmYQQfHhH9DWRU7eZR9Qw1rvQ6Z93y6AJ1kitE31U1un8L,disabled,Factory ZERO,None,Type 2,Wilder.Craft,Stock,283 514,None,Teal Tones,Type 1,Type 4,Type 1,Type 2,Type 3
0xe6b6d725d18d7f6b3ef95aa3919546ed6afafc956cc338add48787dd1e3bdcc4,wilder.craft.genesis.137,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmZAFwBUqF8tUM5NfP8f4PzwUBAp4ExZuZbLd5EpfStEFb,ipfs://QmZAFwBUqF8tUM5NfP8f4PzwUBAp4ExZuZbLd5EpfStEFb,ipfs://QmUTodMN68Y68BR79bXJJLxye697gXdsTFz4TtH8cdribB,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,664 895,Blurred Lines,Transcendent,None,Type 1,Type 1,None,Type 1
0x661ca5b8d268943cdc4cf3b8ca0f4772298c250a6a2bfeb8036c067aa82ae62f,wilder.craft.genesis.138,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmUZNsrydNvhhuECVWBrze8ZncqqAy9KCmUrYDsjkz6zAf,ipfs://QmUZNsrydNvhhuECVWBrze8ZncqqAy9KCmUrYDsjkz6zAf,ipfs://Qma9AzdSYg9fmRMN6j4Jkpmx2CfDnPA8buq2EEFhUvh45Q,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Stock,219 450,Alternate Reality,Intergalactic,None,Type 4,None,Type 1,Type 2
0x0194b0d0f9e66900a4cb4c6a0db50c3787a2dc9860920326245df488848bd2bb,wilder.craft.genesis.139,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmUnM9dRsBsvBCUVSt3yG8SqnkLQMsPdA5TLYHLoZQTG2R,ipfs://QmUnM9dRsBsvBCUVSt3yG8SqnkLQMsPdA5TLYHLoZQTG2R,ipfs://QmWPhHnaWbND1JPWTCKeBx2s4rB54i1Y6Dhh8qaT8NhDPe,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Type 1,273 504,Blurred Lines,Intergalactic,None,None,Type 2,Type 2,Type 1
0x9930d4df117675478499e84a4a8efe6b2a1adab03dc64f429ed7fe29c7413e40,wilder.craft.genesis.14,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmT35RHdrnan4hHzag1V29FnDztGu1ta8ZmcbhTqUWHudh,ipfs://QmT35RHdrnan4hHzag1V29FnDztGu1ta8ZmcbhTqUWHudh,ipfs://Qmdc8pNWVgCdTnWi1DcRVaGe6UBM1CnEWmV5mMiTvPmagg,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,679 910,Crossroads,Cyber Wave,None,Type 1,Type 3,Type 1,None
0x252f81659e9a279e3b27378be3259ca0ee58dce5dd27673371b91c17f9bf0961,wilder.craft.genesis.140,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPzB49R4PuYcXFqQx5gn2WfuF6WtWoTTt5EYQ87ZDd9dn,ipfs://QmPzB49R4PuYcXFqQx5gn2WfuF6WtWoTTt5EYQ87ZDd9dn,ipfs://QmPEqMDnffpmcGZem6QBoLVwkqJsTH3aigmbPiRAgJyW73,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,328 559,None,Deep Wilderness,Type 1,Type 1,Type 3,None,None
0x98899e51ff19a4c4b3f5e5b3be708583d8caa35516c362f75d1107b6fc771e5d,wilder.craft.genesis.141,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmb8zBGLsA5h42dVCwifHow765wk2M9NedRkbkRAecmSDa,ipfs://Qmb8zBGLsA5h42dVCwifHow765wk2M9NedRkbkRAecmSDa,ipfs://QmRDyDXyQAYSNeWQUwjkygTHRvzUMwVSZryV5gJYaUpKv8,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Stock,298 529,Blurred Lines,Memory,Type 1,Type 4,None,None,Type 2
0xbd1ce98f5f43b12adfb30c31572ba7f8a579666b85643a7596b2d0b1efa8b68e,wilder.craft.genesis.142,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmQMvhY7FSV1qkbL6NHZGdzxvcYU7dmCXC7rMiDFK2RsAm,ipfs://QmQMvhY7FSV1qkbL6NHZGdzxvcYU7dmCXC7rMiDFK2RsAm,ipfs://QmdHw7AqftDMynyqcq4stxktWcA8o9VnNGXzqqoEMZQXQp,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,576 807,Error,Lush,Type 2,Type 3,None,Type 2,None
0x59f4b06da8456642b189205cfee4d1a346fefef4d826457b0e0ca22f537a2177,wilder.craft.genesis.143,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmf1Ntf32eQU38ukcBSGrdcdQRbyHkTUhCRVrmqVXZkWDp,ipfs://Qmf1Ntf32eQU38ukcBSGrdcdQRbyHkTUhCRVrmqVXZkWDp,ipfs://QmWyQYnRTzS5ZQfSmQWtfMexu9yQyRcNXbevkRGLvvFwGW,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,333 564,None,Cyber Wave,Type 1,None,Type 2,Type 2,None
0xd6308f143e99d50d252ffa658171b9d53796b084c3f86363e93af1a155f295ec,wilder.craft.genesis.144,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmdRLKDZrU3ZH7pSyxvJrFL39wGuicmFkx9B5nvEbdxhJK,ipfs://QmdRLKDZrU3ZH7pSyxvJrFL39wGuicmFkx9B5nvEbdxhJK,ipfs://QmfYBbc3yGGTX6Y4b1PXryJMkj5Ht8VCxPYYkDLe1Hnp9f,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,288 519,None,Smooth Jazz,Type 2,Type 1,Type 2,None,None
0x5eb1fdeba8a322b067075e1485ae96151591b53ef4ffd040cad82bade3472aa7,wilder.craft.genesis.145,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmfJ5dvGNh4g3E12sU76Pm6io4S1xMqabMh65XMkJDYcVV,ipfs://QmfJ5dvGNh4g3E12sU76Pm6io4S1xMqabMh65XMkJDYcVV,ipfs://QmaPMzfju7amZfWNR6zQ7qwdhWNL19d4TfHD8QWZN6m7d6,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,399 630,Frequency,Intergalactic,Type 2,Type 4,None,Type 1,Type 1
0x1feaa36e1685eef06b5b31a9517847d6cd298bdf1aa33bbc576c2692e352ba4e,wilder.craft.genesis.146,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRXdeuid79zU72Lgb7y6Eqw5MwED1riCo8wHSCKLLkj2Q,ipfs://QmRXdeuid79zU72Lgb7y6Eqw5MwED1riCo8wHSCKLLkj2Q,ipfs://QmYiFEsYcAZecoPYHsiQDhSufT72DGGEdFN7AJmNCwve3L,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Type 1,572 803,Techno Weave,Lush,None,None,None,Type 1,Type 4
0xf5018005e25b9c7fa61e203aa3ee9a2ca16418f4dd18616b16465c0a1af167cc,wilder.craft.genesis.147,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmNXjhz3QpU7G71wpyGpB6Er4kgcAag4yU3ythkfJw7xDS,ipfs://QmNXjhz3QpU7G71wpyGpB6Er4kgcAag4yU3ythkfJw7xDS,ipfs://Qmem3Wc7svS7gzxYPzHoLWPpCHJHdrVgQDMApDsW18NtjC,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,608 839,Techno Weave,Cyber Wave,Type 1,None,None,None,Type 2
0xd952d160c90d24da7b301e057db4a6c8942191656807bba1eaa5a85ba5a1b8c3,wilder.craft.genesis.148,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmbC83N6x2MmDpn6ZTaik6PGPYEXmYkMnkFQ8hMit7KR3m,ipfs://QmbC83N6x2MmDpn6ZTaik6PGPYEXmYkMnkFQ8hMit7KR3m,ipfs://QmTrZtfwMHREqSU1NFntLY6PKGNQpActRy6EALZ8m1qY5v,disabled,Factory ZERO,Type 2,Type 2,Wilder.Craft,Stock,359 590,Alternate Reality,Lightbeam,None,Type 3,None,Type 1,Type 1
0x557f9ac8e579639473f74b14cac5d05a572d3680fda8b521dcec2a20892003bb,wilder.craft.genesis.149,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmXdfGDC46JqDvmx4adSPfhbnZahqWfYFN2mXCXdtoG6os,ipfs://QmXdfGDC46JqDvmx4adSPfhbnZahqWfYFN2mXCXdtoG6os,ipfs://QmQtrHGoibJUsVxrWaSpwhPgw2s6orZXSeJfQgGzihUyM5,disabled,Factory ZERO,Type 3,Type 1,Wilder.Craft,Stock,671 902,Error,Night Sky,Type 2,None,Type 2,None,Type 3
0x2f8f63a6b341b83a8a5cfdb5d32d24f1e36946927573ce33caf67f5ce53ca7d2,wilder.craft.genesis.15,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmayTpknJcri4fSckQeGnpXhfQKfmuMYaJTioDiVhPja3x,ipfs://QmayTpknJcri4fSckQeGnpXhfQKfmuMYaJTioDiVhPja3x,ipfs://QmUuGnsC5L7uxwEwKdDtFrC57HznJ9izCdT9uFdTie2JGH,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,640 871,Techno Weave,Ultra Cyber,None,Type 2,Type 3,None,None
0x4a169814d18a59cee5d7974e6506be80bda17aeab19f21f668601339ab91f429,wilder.craft.genesis.150,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPRXfzURYJQ8nwQ5aVwvyUJdb3A9HbKxDub6LrWNmooZb,ipfs://QmPRXfzURYJQ8nwQ5aVwvyUJdb3A9HbKxDub6LrWNmooZb,ipfs://QmZcShqd5CsTqJvBvVVo8SfxRL6XnH8EpsdYqAFcvCxK6b,disabled,Factory ZERO,None,Type 2,Wilder.Craft,Type 1,249 480,None,Light Spectrum,None,Type 1,Type 2,Type 1,None
0x3ca366cca66d6be5e2c3e4f36d5a5085b1304f6c7b375b1eab14b7ee8d994127,wilder.craft.genesis.151,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRKcedhbNDdfou5F3PPG9zkf7e8TLG4HtgFx74oBZ63Mg,ipfs://QmRKcedhbNDdfou5F3PPG9zkf7e8TLG4HtgFx74oBZ63Mg,ipfs://QmdzBbdoyqEN3rQHfarYJJArk5Cer2rqgvYQJtW4vKY25U,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,627 858,None,Night Sky,Type 2,None,None,Type 1,Type 2
0xff945503d487cd2687e94ca9120bb4e62f9b03c3b2bfffcf11eb4803fb39151b,wilder.craft.genesis.152,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmZKGmFxYDDpzKAbfxFEkezTFLFv9LvyBdSgrBFrPnDxhE,ipfs://QmZKGmFxYDDpzKAbfxFEkezTFLFv9LvyBdSgrBFrPnDxhE,ipfs://QmZ6NQuJVHjfsYjP3BiUoXivGLwb1MvdzDmCzhy6r8Tu9q,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,620 851,None,Northern Lights,Type 1,Type 2,None,None,None
0x74f62f06d85917372a75eb095f4b4f174198631700af7427d2f18d5b6988b45b,wilder.craft.genesis.153,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmanf4CUL1ksjad7sTTwcJVxL37G5PK7kK85oEwKaKKJHp,ipfs://Qmanf4CUL1ksjad7sTTwcJVxL37G5PK7kK85oEwKaKKJHp,ipfs://QmW2HirUNxV7mBd9rPphBYSuP1Rtcg8mdMZEG5zNXcfvWV,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,587 818,Error,Northern Lights,Type 3,Type 1,None,Type 1,Type 2
0xae9bd2f356678bf14f26d4f6f29f2b6b83fb1a701998efe1a36058d4f4f20a94,wilder.craft.genesis.154,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPnP9H9RbU8Dm5gtPUszfoVxQAV7mpbMX8vc54NnVUY4g,ipfs://QmPnP9H9RbU8Dm5gtPUszfoVxQAV7mpbMX8vc54NnVUY4g,ipfs://QmVNrSBeEjEeeUmk3Ai9jVWRaqpR2DR8puQs2NC4YpikTa,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,226 457,Techno Weave,Memory,Type 1,Type 1,None,Type 2,None
0x5eccae39cef688e06f63b8222f9377962058bf70e42523010cba2b1092000027,wilder.craft.genesis.155,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmXWYNUYcupFzQF3uNXuaGZ7EMyzUzzrUGRinGhSphYQTo,ipfs://QmXWYNUYcupFzQF3uNXuaGZ7EMyzUzzrUGRinGhSphYQTo,ipfs://QmWBJ2Zdrsbm4d59L5SmnL6PkaFRwcHDNvKF1ZDhnFhmvb,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Type 1,337 568,None,Teal Tones,Type 1,Type 3,Type 1,Type 1,Type 1
0x51bff4f5e7c896ccc9fd903b95de70231fbc943a7d09e5c9c1ec3682bab54274,wilder.craft.genesis.156,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPzNqftALiXdYYtFSqB93zsksudheWtQWbrRzpFRUmDEh,ipfs://QmPzNqftALiXdYYtFSqB93zsksudheWtQWbrRzpFRUmDEh,ipfs://QmS6PHT83b1dUV4EY7JssbJ232kTR8iQyqC5GpyuUhWVLw,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,543 774,Crossroads,Northern Lights,None,Type 1,None,Type 2,Type 1
0xc25ddf259f466675048e1511daeeb8873e78a98871e4a847daf210c0b2c2139f,wilder.craft.genesis.157,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmdGhVRWJVGdYdCj8AZM1nb63nyMp9qz28gqdhEUPEscej,ipfs://QmdGhVRWJVGdYdCj8AZM1nb63nyMp9qz28gqdhEUPEscej,ipfs://Qmc6TumvksPuE7FhmFEe9fEZ6k3xjnuuhqB4RGBmFmdM1v,disabled,Factory ZERO,Type 2,Type 2,Wilder.Craft,Type 1,612 843,Error,Teal Tones,Type 1,Type 3,None,Type 1,Type 3
0xd44211e181e8acd49cecd7caf49f778494085840b00a523c969cba35d0c56adc,wilder.craft.genesis.158,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmagksPnsFwijJyn55jN7L7V6Qa7H4UttttBCFKCtNBiMV,ipfs://QmagksPnsFwijJyn55jN7L7V6Qa7H4UttttBCFKCtNBiMV,ipfs://QmSbs8G1emq8fmoDQahbfuHdxKjsguCvnJ1Vy3J6XJ5t32,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,500 731,Error,Teal Tones,Type 2,Type 5,None,None,Type 1
0x9be9b36824310325d017a76d0638ae6f79990cdf6485170847f4f730a8bf9d20,wilder.craft.genesis.159,Model Z,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmQDua5svdiRbU6DSgRvLKk4Yvxzph1Ur2AnW5ph31TWc7,ipfs://QmQDua5svdiRbU6DSgRvLKk4Yvxzph1Ur2AnW5ph31TWc7,ipfs://QmcEoVs7b2tbyBaP722khScuBuiYXadoVknDzo5PoxxkGf,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Type 1,701 932,Diamond Hands,Lights,Type 3,Type 1,None,None,Type 3
0x0c7c2ddf864d925026c64546104a2c46b58a3de884183e9e423c127e3f97cacd,wilder.craft.genesis.16,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmUG6QLRvtvmgw9EYoCeAHrLfzptBcpy71U8EcRJL7vNnw,ipfs://QmUG6QLRvtvmgw9EYoCeAHrLfzptBcpy71U8EcRJL7vNnw,ipfs://QmcRoNiisiM7EUKLbuTCnxDTocCtEkUAaYeUG7A2JjHzTm,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,315 546,None,Cyber Wave,None,None,Type 2,Type 1,Type 1
0xb7e282b63742c3bc1019c87e9dea5893b86a32b59cc79087850cb3852ae985e5,wilder.craft.genesis.160,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmP2W4AykBVyZQR3Pr4cqMEzQbm5HvB2BiXjUchQN56eUT,ipfs://QmP2W4AykBVyZQR3Pr4cqMEzQbm5HvB2BiXjUchQN56eUT,ipfs://QmdSZBfBDx2imz7Yhnx1kTfriyCAcrvj65DL3ApLkg575f,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,507 738,Error,Light Spectrum,None,Type 1,None,Type 1,Type 3
0x026287a7d90c057861741e9f66d85002b2b17e9a1fecde6e95bde0857089e044,wilder.craft.genesis.161,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRJhQKq2cDfZnrh4grCe9CwL6fm77EuxKc22k1rhvCbLY,ipfs://QmRJhQKq2cDfZnrh4grCe9CwL6fm77EuxKc22k1rhvCbLY,ipfs://QmZcoxCNMkJB9UZkq1vUpHTrYebELYTHYYGgDD39h1u1De,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Type 1,357 588,None,Light Spectrum,Type 2,None,Type 2,Type 1,Type 1
0xbd4e809003c2c36431650d4511ab0ba92e02f072c4298256563120e5bb3289d1,wilder.craft.genesis.162,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmW4nbXgsBLpRewHJidgVM3XMV1EiGqYVC2voCXa5KDAWw,ipfs://QmW4nbXgsBLpRewHJidgVM3XMV1EiGqYVC2voCXa5KDAWw,ipfs://QmVBXd1ssEVWv9CRrm788whnVGCkGGnuQEXQJLfZGcnJj5,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,259 490,Alternate Reality,Northern Lights,None,Type 3,Type 2,Type 1,Type 2
