tokenId,domain,metadata.name,metadata.description,metadata.image,metadata.animation_url,metadata.stakingRequests,metadata.attributes.1.Base Model,metadata.attributes.2.Industry,metadata.attributes.3.Primary Color,metadata.attributes.4.Primary Material,metadata.attributes.5.Secondary Color,metadata.attributes.6.Secondary Material
0x28a9ce99d01ffae896b2a9c0f6d08e1feaa8a99cd6c509acc756ba5a4a22618c,wilder.kicks.airwild.season1.344,PATHFINDER ZERO,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmcCK7vRmzgS267wHv5r7ULmsLw2WQhxHwMSFqc5pvp9ou,ipfs://QmQFdAaqNqyjGi82K3Z3VrpcQVVmpXs1WM9R7xaEfZuEM9,disabled,ZERO,Wilder.Kicks,GREEN,RESIN,ORANGE,STEEL
0x611239e8021a0f36ac204296461e5d8f4201820389a5ea5d31c6b55a5893741f,wilder.kicks.airwild.season1.345,SHINE FEAR,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmRe5joauFbHoRBPECHrEwdRdrkivEpaFf2ooyiqP5h8PU,ipfs://QmUC45hMYk5pzUeuMxMyGXW5Z6eToqi87we8PucwcQpNo2,disabled,FEAR,Wilder.Kicks,NONE,GOLD,NONE,GOLD LEAF
0x8e3389e7d5ae5693f1cad4c23806cba912d0b87a5b6177e637d599f707dc1942,wilder.kicks.airwild.season1.346,WILDER FROSTIES,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmUUhWscvJpNZHk4Ho5dVGLTdBpPDfa81JgYZWvxbSyeEx,ipfs://QmdQdbcimBBkNpv5Kc5RpbmTe9EeupWvXj4n3GVGNgbafx,disabled,FROSTIES,Wilder.Kicks,CLEAR,RESIN,PURPLE,STEEL
0xb0dfbb4eba375b9a54c3d6f765b90defc52ed0b9928b4340759bcb0743e44d64,wilder.kicks.airwild.season1.347,BULL FEAR,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://Qmc1hFSz3Q5UbATPsiWZEGyejxhy3qh1v9Lvzj7783kzQR,ipfs://QmeQcCziJJSrnwiKKCyqqSJjSreQtc2Nirh9oF6a5fnhss,disabled,FEAR,Wilder.Kicks,BLACK,RESIN,ORANGE,STEEL
0xa53fa704473411792bc910a09bb9223f5ae86aa21349570f67fc58bc58fe1948,wilder.kicks.airwild.season1.348,POINTER MOMENTUM,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQWAvSb5kmm9Vk4sfL6n3aw7w9yevGozCGM2LUJTdph2j,ipfs://QmNYWSB7rtTiXELQzGagYceRdPctg4fTMKKQxE9zznv3aB,disabled,MOMENTUM,Wilder.Kicks,WHITE,RESIN,YELLOW,STEEL
0x8453e3521ac30a22c62b0490cdcc89530fb59d01da61fa08744e5f4a92fa7113,wilder.kicks.airwild.season1.35,Fog Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbP4dxA5ezRFSXDJsH82S8B3nddVmWmtD6kExYjioKbtH,ipfs://QmfXocRKLLQrptQvxzto6gAnjbNcFwcZrgd5mafFJxXj8a,disabled,Fear,Wilder.Kicks,Black,Resin,White,Steel
0x2ce0cecce558b51c49ca430b8f51e5ff4a203404dc712648db0a3e9318f8d244,wilder.kicks.airwild.season1.36,Knight Liquid,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmfMHmgNiFCvJhwee52fetAcofLeUxaR1fN8AyivPVdEv3,ipfs://QmNb5ehw9Twf9wUa2YuRsPqxPefAhxyUNmU5MFokvnDRUP,disabled,Liquid,Wilder.Kicks,White,Resin,Mars,Steel
0xc92314045ed76e80f9b09637193c745c987ab8a1b5eda65d8d1b636a125cf6e4,wilder.kicks.airwild.season1.37,Nectar Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQfMkUzZH4osgBfBUTvsiogKf7FuvYNkQSm6kL1RxUCgK,ipfs://QmYo7ioCvhTG5m6UKvimXzWyK1g99R8CjFjCPqc3Fvb6wX,disabled,Zero,Wilder.Kicks,Black,Resin,Yellow,Steel
0xfdaca2d62de68ff1cf978eacb6f1f73e2e0ef621498ebe6d9144c35d8d7c29e0,wilder.kicks.airwild.season1.38,Pegasus Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmXkQmE965T2nywqWxejs3jaZ8UuAsQMFBtWz4TXJkf9Fs,ipfs://QmQAVBUW8V1BizfAfpVBBDketiEX8w5zK14UN5UiEAmv6S,disabled,Zero,Wilder.Kicks,Green,Resin,Purple,Steel
0xcf846ae82ef59fa1015173c1e5b14ab4e3a7757ecbe67fa9dabc8d3a67839a1a,wilder.kicks.airwild.season1.39,Repel Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmW8A7g7W3tHmWrtZoCt3MQdrjEJPKX75avuTvgZTdFJuk,ipfs://QmQkQn7hrh1TawqvQEFn6A1zsV3d29d6ZsGo6ptkJGpMZi,disabled,Fear,Wilder.Kicks,Black,Glowstick,Yellow,None
0x07251088ed79bf2a13c06a5673572896f8eecc2b9dab5b2c3d847fba14b42324,wilder.kicks.airwild.season1.4,Spirit Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmU9FZVjTZGdrdyUSX8GRMB4caCcJUpFJvu84JfsQgqa3L,ipfs://QmWr9gEy7D9R6eqtvSN9FeA2jcPomntDVvuUSEZkeVhEhu,disabled,Mandala,Wilder.Kicks,White,Resin,Yellow,Steel
0x3ea1cedfdf5195633eae40f69ec1392549eca833df8002b5f9b5267d08902f18,wilder.kicks.airwild.season1.40,Free Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmfMQet3N9r83evSLjyTw1C3ThdB4WYtixXEEkFGedkdt1,ipfs://QmVrXgBd4fFsSgFJwPixuqVcZHE73dYKGxQxpL7hb8kT5Z,disabled,Ribbon,Wilder.Kicks,Red,Resin,Orange,Steel
0x61ce3dba3295bdf821454ac0331b465a6180cdd888cf421d2252872cff6bdc7b,wilder.kicks.airwild.season1.41,Aeon Liquid,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmaiBMZ22NAJuJV24mYAnSxPdPN4WhAYCNjtM34Y2XwW5X,ipfs://QmUY4GscmRxyeWgt8wjYUyLaSeDTdPL47pu56CnNxomPwF,disabled,Liquid,Wilder.Kicks,Black,Resin,White,Steel
0xf38801f44e5ad1f9564656f09e2fea2a821b8e5500b4da90dc8d67e5a8ed8ac5,wilder.kicks.airwild.season1.42,Balance Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmRLHgW2cspazBKvron4cTM6USKvk2gfdtFZFwz2zjR98X,ipfs://QmR1EYLGCzsaKBeGHJuXyatRmibdE7VkKnj4rEDc3NHp3E,disabled,Mandala,Wilder.Kicks,Mars,Steel,Mars,Resin
0xe20f089232699e2a77b88ea1f45b1d51f04347f6f36dac30f414ddc2f3a4d9b8,wilder.kicks.airwild.season1.43,Earth Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmXVnoBw6xLUc5HKY83wXFCqUYTcZjEyK7EjD5AVSxGEkx,ipfs://QmdQvS7aLHf2jHuJvDwDJuSdKvmHMdLXHALYQ8mUFGjiNY,disabled,Zero,Wilder.Kicks,White,Resin,Red,Steel
0xcd6892c1a69335af1082eb22a3a730bceeb0a2c22e2ce943147f98e4cd4ce7d9,wilder.kicks.airwild.season1.44,Connection Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmaYCoeMFMRqWg1Gf66QZtKbhakf3uxxbxSTWrM3oLcNmd,ipfs://QmSFYRJ8cezZC4fPewcN67j5BfFyLoFdQqo9zQ1M44UZ2J,disabled,Zero,Wilder.Kicks,Orange,Resin,Green,Steel
0x1b31c02d97833a28d7e7cb0264018f4f43905fcfe78b50c63d20ec57da3e1b3d,wilder.kicks.airwild.season1.45,Flow Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQzsmjwbpyoWmzBZEKzLkSh9aFtr6WjRvhYEaKQVjmK5o,ipfs://Qmapkn6MPhcX4i9mXwQgQU5n9yVAhn9WmuMSM76hnF9Vpy,disabled,Ribbon,Wilder.Kicks,Blue,Resin,Orange,Steel
0x7015db48cbb5b83212af0ffdd37be751a34a10360f566bdf7f3ecfdbf84f2845,wilder.kicks.airwild.season1.46,Locked Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmSvEsHyfjqA92jXjDhNavWDSqEfR3TQhDXceYLhC6AtP3,ipfs://QmY1x8dka3tpJhDYCR4RzhVjGgCpr8DEyxjnMUJ7ob9Dun,disabled,Ribbon,Wilder.Kicks,Red,Resin,Purple,Steel
0x105323f881e4c9b356026660a2d67bcba6c8a750ed972f0427cdef704446c0f8,wilder.kicks.airwild.season1.47,Total Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmaAcoExKadzYUGGmvx5Th7uHt7UtAtfj4GbPsR36TgYCd,ipfs://QmUC5CCV1XsiGtrB4Pywc7CdvK8cNeqdu8frcrZF8xnQ8Y,disabled,Momentum,Wilder.Kicks,Black,Resin,Blue,Steel
0x8c57abf4228f547044e602f8064e7852244921821be3922a2ec1ae6c515cca96,wilder.kicks.airwild.season1.48,Braid Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmfSiAtZ22qEFJ2F5r87Vr85M39cmjAVuJCVsdvL3VBTKo,ipfs://QmU2Qxeqh4s6drPuBtaWxGQfqeCeLygRYgPzr7gikLiXu8,disabled,Ribbon,Wilder.Kicks,Red,Resin,Blue,Steel
0xe256a89140e491648185e253c274f0a36f04fa77197e91ae6e91b1ce928cd679,wilder.kicks.airwild.season1.49,Baja Liquid,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmWbaKDTVarYgtTJtRdjhoMvojTArSS39KKMpnFaxZqc3q,ipfs://QmYHqn8ARw1PiVqZwzoactZBhdCem17iQoLNU2Pk2MWdKH,disabled,Liquid,Wilder.Kicks,White,Resin,Yellow,Steel
0xe381dfcc5c793a9b52b11a572521c7d34173d281f2d4e04b0c3356a095f8184c,wilder.kicks.airwild.season1.5,Rain Liquid,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmP9pwGjWbNUV6omaWSRFHAGnYLQ52tuJ1hssCjYZwrVSR,ipfs://QmQZFJnJ6S1bxCtT78EhgSvVPDzF56MTtTpiMXBzjzAyvW,disabled,Liquid,Wilder.Kicks,Black,Resin,Yellow,Steel
0x77b0061f08feec34a8d897f25a5a7ff3b189d164c88e58decb798acbba099724,wilder.kicks.airwild.season1.50,Avalanche Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmdBsXNJkwRtijHHsNkr3rpfATUqSYgZeqepDuuD3sK6Jc,ipfs://QmNMTkFeu8vsszJtc5P6wCcnFJ5GTnu9Fy1vPcVJrdNT33,disabled,Zero,Wilder.Kicks,White,Resin,White,Steel
0x35a49a0bd08ba3ef46a760b66421cb0961ffe412f47618fe62576a676fdd11e3,wilder.kicks.airwild.season1.51,Heart Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmY7b2nwSXkTgatFxdW7fT357tKhuvDC8hYFpbXHr2YzGf,ipfs://Qmao6S9UmSqUsmNN7zNxUBMP7EMoPrycDLxXi18QMuJ3jd,disabled,Ribbon,Wilder.Kicks,Black,Glowstick,Green,None
0xa191755e3f23ad20ef1c93feea49fe2b030b66a07bf41e66d615d82a2a8fee74,wilder.kicks.airwild.season1.52,Root Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZi7La7DzzK4Vctie2TDfPsaZh57ron7CHrLE4iFkvuBx,ipfs://QmZBMoXob8z94ebDNwj4WaG7dMVwGLNKaKSpHkbVUgDwCp,disabled,Zero,Wilder.Kicks,White,Resin,Green,Steel
0x72ada678c7a9f41160fa81f0e455342154268150d5dfcf4fb50d1038b75901fa,wilder.kicks.airwild.season1.53,Monsoon Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmUUNqhFVabPtUeHXLfnNtFdCVuVybxYGcWbzZVhkzsdzk,ipfs://QmYT1cJHznSJvRdYUUF5hsU2zgmN41KzNj66uLuNf88EcQ,disabled,Fear,Wilder.Kicks,White,Resin,Blue,Steel
0x2bc79da6dd89f2739dfa3496b058f5127f0cdda7f60910a3b35fede6723fbf51,wilder.kicks.airwild.season1.54,Mono Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmcF9TahKxY1thYhfxjehqdFZR4y9zv4ecXY2ePVA5T2Pu,ipfs://QmYRWgd9fhr7vQFuTyCaiFmyVcBB5D5guuydYqsS5xcixZ,disabled,Fear,Wilder.Kicks,Red,Resin,White,Steel
0x1bc1be3679306fa52b40319c3f2dd51fc983ca96711596652d95509fc14a3b6a,wilder.kicks.airwild.season1.55,Nexus Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmXJBd1r4SgEgaxMBejTVMoU1jXs4r4YMf8ubKuGy6XCTh,ipfs://QmXDCbeA6goAAEsj1hp63inPZSpNCGX4fi2DuL6rye7BuR,disabled,Ribbon,Wilder.Kicks,Blue,Resin,Mars,Steel
0x080df7f61b5d964e62b44c23222329b9cf8b873b86a393793b9b9e02f278588f,wilder.kicks.airwild.season1.56,New Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmdvCpDyquLca86AaXXdxcbNNTQSLf7Sgo3Doy1kFMFwVb,ipfs://QmSZ2WHHu5rKGYbDwyVVupdhBugVoMKJTa16kLK4Pe26zn,disabled,Ribbon,Wilder.Kicks,None,Gold,None,Gold Leaf
0x0daf60db2db8ba40d716dc496574997b54731a5e8a09f8dd77fbcfe3f08301ec,wilder.kicks.airwild.season1.57,Boss Liquid,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmTqRehkYRtZ6J8Vvs4gbZsWu3XryDT8oKDcyxv1xoKFPu,ipfs://QmSyJNPQfxPJsPTJfjPvvYX5jJFwWgKy6zpbRY3ccb89R7,disabled,Liquid,Wilder.Kicks,White,Resin,Blue,Steel
0xec9e954353372a8c6826cdc8d115ba7a0ce0c50fb55b80b10a5a0671d9db4185,wilder.kicks.airwild.season1.58,Weather Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmeKqbLuPASA6vSss9PptiS38yhUYUUDdQzSxPxotHLtQY,ipfs://QmSZuxqJ8QrkKabC7bqrwfxxpuG4bhAvKqYCWr17SfCffF,disabled,Fear,Wilder.Kicks,Blue,Resin,White,Steel
0x5be2964c0c22f06445bbe9ee8739d25b297a0f404fda7abe74739506d3af148f,wilder.kicks.airwild.season1.59,Qube Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmaYFZD9J3MVgLS1zqUMNeFDfRsDKC9wjSTgtvYMXv3b7V,ipfs://QmT1Q1a5aY5vgihdNBd59YCMM4q5SJSEmhwryFUAhfxe9m,disabled,Momentum,Wilder.Kicks,Black,Glowstick,Yellow,None
0xe73a6bf6ee2d2abd5ee752fb48317608af17daa88bd67c103e918300d577e879,wilder.kicks.airwild.season1.6,Foundation Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbDdGWEMregHfT7iQfKmDdqQAjnSZqhDnbAp6sZgBwP5K,ipfs://QmTMFWJvaHenE4DBovwDMx4825Px6Ci7caTLKQLYjYobjD,disabled,Fear,Wilder.Kicks,Blue,Resin,Red,Steel
0x8ab82cf0e8686bccdeb171ea72f1c0eadb8cb7b926c79e5f7621c56747467a89,wilder.kicks.airwild.season1.60,Clout Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmPTVJYnBUSRCsahT6viqDgKMcx6ZscfW5nGeeHB7ejTNB,ipfs://Qmb1puTaPR57mL8SFb56nPPqSFi5X4KYHUTWRafHJsBYuJ,disabled,Fear,Wilder.Kicks,Black,Resin,Yellow,Steel
0x68d968326854a81da7489b63344ab082bf3bb7b365c5072d9683ec7d824c716a,wilder.kicks.airwild.season1.61,World Frosties,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmRZ5WTK1CNpCRU4CC6pgrFAgzu8tPZ1QUnan3qjt6uEqp,ipfs://QmZUfsJodihv7mxhbFoygHMr7qkvNCHFe27ReaSkKGLENW,disabled,Frosties,Wilder.Kicks,Clear,Resin,Orange,Steel
0x3202266be7cfb0837b45933e69ed70ee68195135574ba800a8f4505e8fbb7abc,wilder.kicks.airwild.season1.62,Yoga Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbswjAWpqp7ZsfocN2rr3cCLDBhP7LAA1Nd1F5W4g5y3a,ipfs://QmY1UBCJ8qUqX8uDjyJ1j3NshiUtZsdXoToscLGAzMaeGD,disabled,Mandala,Wilder.Kicks,Orange,Steel,Orange,Resin
0xc01bb5c23d31d3f114a2d99c9f8251162dfa765c9e75fbd90a3a2ec45cc6c6a6,wilder.kicks.airwild.season1.63,Og Blockchain,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbGZiTyriq9QCn4B51Co3rmhncvzN8zYskae9tM9sHeLD,ipfs://Qmeek76o6vuxJwHYXrbRCE1sJNKGXAjSjnTLS6PfM4b2PJ,disabled,Blockchain,Wilder.Kicks,Black,Steel,Blue,Resin
0xf843d904a3272b63e118c2048ea8e569996635c4979de4b56dfce7da4135b78f,wilder.kicks.airwild.season1.64,Sensor Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmRBMuDaFVbjn62zrcp1HXfAZX7LqG3tA5yvaN33yJqSjX,ipfs://QmNQdAAJZberhFgjYqKvnNjYYYDuMKJex4wqbhhPTnQUR8,disabled,Zero,Wilder.Kicks,Black,Glowstick,Red,None
0x21fbd2097de2ee0676496549200dc280ead52da89d9f9df6eb8a58e9703ce045,wilder.kicks.airwild.season1.65,Tao Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmRZcoPXGUX4nnVj6JipremAiBBmp5xjmzHHUQ3GcPqPno,ipfs://QmeEYDxGBB2321VGD7ZyxGiVM5frXbzTBfEfzkwT9y3tiR,disabled,Mandala,Wilder.Kicks,White,Resin,Orange,Steel
0x08eeab2b7dff82cff6b723b29fb994c3487a68eb30dee6d6edea56c62b11b351,wilder.kicks.airwild.season1.66,Void Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmTNybVym7g3VjWoLdBTUVwTntJrzyrfM2xCsk4xAqNDMb,ipfs://QmTNRS1gPBwwQKxr7g2QH63ohiGjJVXb4dQoDif2AnSHSw,disabled,Zero,Wilder.Kicks,Blue,Resin,White,Steel
0x9dcb739353b50f972da670324164dbd86d0134a38f8b75b63c4e155e0e977d80,wilder.kicks.airwild.season1.67,Alarm Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQLv96agqw92wNWiPtqTtqS1YyqY6wYfJQY5pFMTEdCeP,ipfs://QmaLxGapyJqvrEf1GZcLqwamfYPfq5UKok9H3Z23tbjoAD,disabled,Fear,Wilder.Kicks,White,Resin,Purple,Steel
0xbb1ecc726b9ef74c040cfd2ae06e69303483f033a7ffd9b112ad57d79d83d947,wilder.kicks.airwild.season1.68,Bear Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmW9iy3qq5eErB1uB4kpSiNeUTCTzL5xKHu2VztEtX7t2T,ipfs://QmThabCAtRMHC9i9bjNY2YHxfS1VmGwmKcWf4aCF694zYt,disabled,Fear,Wilder.Kicks,Black,Resin,Purple,Steel
0x8ed841bea644b9885b263f17a6f0a21dcb9e7f3bf6e04b38c1e1a582c3a3e743,wilder.kicks.airwild.season1.69,Junction Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbfXF8sgfEgGiVLyZ9J8EbDGPRCZz6QRrFdMcWSZGoDve,ipfs://QmS7KTjopvGJbwTeQxXzQgkcEQ8qXZBSmNWYWiRPrTT7M5,disabled,Ribbon,Wilder.Kicks,Blue,Resin,Blue,Steel
0x359e02a110d78793fdacb47fac13da5e22275847670f328c673461b37a7a5fd2,wilder.kicks.airwild.season1.7,Aura Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmVu6oknh7S32ov93FC7VyyPdeJ22y8BoGngqtqghtpJUk,ipfs://QmVjVtsgHfy2VAwdgMnsfkfKjgnjxDwK4Xj3reV3HjBW1D,disabled,Zero,Wilder.Kicks,White,Resin,Purple,Steel
0xe9bdba5a43edd0a7f1519f9eb95fc77e3476c72779baeff9a80fc8d3641d7d7e,wilder.kicks.airwild.season1.70,Haze Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmWCwwvbFWN9aH4eWJm6AC7VKveGSfiaGmq25QhFkvojzo,ipfs://QmeRv9stNxDQRDbpe4mCXj7muYunpH7x8GAcQ1LtHqP3ao,disabled,Zero,Wilder.Kicks,Black,Resin,Purple,Steel
0xf7e3c0507a7ee2a8116181a90ab86bebbf9d7fde0989f9a0b0eca39f7b3630f9,wilder.kicks.airwild.season1.71,Emerald Instrument,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQiLMWiKn5KQbkWRbLRDAkTqF1cEnM6qSqmDq45ZpoZQW,ipfs://QmedvpgVHQzrNjEroC1SieV4YkRmgx5FFp4AvknXE58nwW,disabled,Instrument,Wilder.Kicks,Blue,Steel,Blue,Resin
