tokenId,domain,metadata.animation_url,metadata.image,metadata.name,metadata.attributes.1.Bottom Fairing,metadata.attributes.2.Chain Cap,metadata.attributes.3.Color,metadata.attributes.4.Exhaust Pipe,metadata.attributes.5.Headlight,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Side Fairing,metadata.attributes.9.Speedometer,metadata.attributes.10.Top Chassis,metadata.attributes.11.Wheel,metadata.attributes.12.Wheel Fairing,metadata.attributes.13.Windshield,metadata.description
0xd9b5bbef939f4667fa28022f4f4ac31762a9002cee6446184dbde60736f4959e,wilder.moto.genesis.5702,ipfs://QmWgqXHgLwqaC8KrK5wvMUo2i5Td9iKkWMUHF4Na6S2ZxR,ipfs://Qmek3ct1j8fho6EbpPA4LqbXoqWgUZccB3JmeY2qqoZr9P,Moto #5703,Type 4,Type 1,Hypnosis,Trifecta,Base,ZS-730,Beam,Type 2,Mechanical,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xde870a3f8e58bc15fee4ec5a1afcfad7fb49d95287efe82fa9af6ed3d303deb5,wilder.moto.genesis.5703,ipfs://QmT1XRLm1HJpAbyRTieJNheNsUVzWBA14Qcd9LyFWow4n4,ipfs://QmPk7Wi5vR1Z9SAWFM8YgKPJVWXAKzBFP1bkDvmHr8jrRJ,Moto #5704,Type 1,Type 2,Hypnosis,Solo,Knight,ZS-207,Static,Type 2,Digital,Sport,Super Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x29ff6083b55a80305304e97a9721855cdf2519cd423d6c3eaa457261150509ca,wilder.moto.genesis.5704,ipfs://QmTRMYK61CnUSDFrurprrmLR1q651imUi35k1iYC93786P,ipfs://QmfKF4HMpkDPtrakgnBiXyPBaGW5uPnrLuo96jNtCuPQpB,Moto #5705,Type 4,Type 1,Oasis,Dual,Sport,ZS-929,Beam,Type 1,Mechanical,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x199ce311ed869b3559701322742e2e2790ce9efa2ccfc28d8765de7e8949be87,wilder.moto.genesis.5705,ipfs://QmeoWJWRyZJxjRW2voG39MKjNgEM5eSErXkweWALBwC7zx,ipfs://QmcbPbbjFaWnu41VKsuSn6MYTJoERzQc9yWjopQduqCis7,Moto #5706,Type 3,Type 1,Paradise,Solo,Knight,ZZ-301,WILD,Type 2,Digital,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x0f1d1c43b6ad503a1372773b6203d1e593371294c2a95c308b36932d375de366,wilder.moto.genesis.5706,ipfs://QmZbAgWDVpznLwCbkFdr6xHj6mRuu8ZSHMJXpme7pH6cqM,ipfs://QmYypeGoA3zVdQm9w4hdiL9XxwRunVtkzgntRA11tWiS5X,Moto #5707,Type 4,Type 1,Houdini,Stacked,Glide,ZZ-868,Nested,Type 4,Digital,Hover,Turbine,Type 7,Type 1,"The ultimate Moto. A futuristic design that can fly like Wilder Crafts, dominating the skies of Wiami. Experience unbound exploration of the tropics over land and water as the air becomes the new normal."
0x9fc55deaa864ca5590dc79db86a309b63f380d7c2a957fc2a49ee502aa28af58,wilder.moto.genesis.5707,ipfs://QmQoQFDgP6rwGWnHJub2GcEDQmsonqp9sY3qFhSsnMgtEp,ipfs://QmNaRTNn8PS2nWdrSWbiLKaF8yyk9rT1ttKc2EuEufx4fK,Moto #5708,Type 3,Type 2,Flo,Solo,Base,WM-117,WILD,Type 1,Digital,Sport,Super Sport,Type 4,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x6b672b39d60af7e3cfe8f2dd28cf1824bc5b3c7c2609e86ecfe1c1515b8b64e5,wilder.moto.genesis.5708,ipfs://QmWMhisJ5rkzaAg8GHAWGLbfrusSzbQ2BLTWVZqL15TLsJ,ipfs://QmT2FZubmoFjs8HQ3e78rYW51nymG9FKQyyV8gotgqEJ2Z,Moto #5709,Type 1,Type 1,Sunshine,Solo,Sport,MM-346,Vibration,Type 2,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xaafba528503f49dc00c7d183c75bcbe65b9f1766fce70ba34985f2acf27798b7,wilder.moto.genesis.5709,ipfs://QmeXtmM7tvCUZMuDWA7heVR5S2WLfFjVWp8fK98SgLahbA,ipfs://QmdSuBk6JRA4qo7hu8iLMKVnCFD9K9oe2t1miiQhw8rkY4,Moto #5710,Type 4,Type 1,Paradise,Dual,Base,ZS-210,5D,Type 2,Mechanical,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x903ca3c3d3de52c139666512752a569aa7ee24f2983f8a62d159c8ab34c9b471,wilder.moto.genesis.571,ipfs://QmTFiFfeycu37Urbgu2AxUGwqbrVubyVx3HMmd6HLFVrf5,ipfs://QmciY9ytU1gziC6sgTkSX81wob4U1yjkAySBQCxGbbykp5,Moto #572,Type 1,Type 1,Rayne,Solo,Sport,ZZ-434,5D,Type 4,Digital,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x11d5c3ecd42b81c89c5e68bac73aea3a6d72e104a02238d44ee9057ca58fa153,wilder.moto.genesis.5710,ipfs://QmcCpPaWyr5c39en6ZdosJuyCiaWbFscjnXpvmqSWCaJnJ,ipfs://QmUV6zkrXE9etUmhQAgUgjnQqwitqqAS4wUDzK8kGJK3SE,Moto #5711,Type 1,Type 1,Hypnosis,Trifecta,Knight,ZS-697,Beam,Type 1,Mechanical,Cruiser,Street,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x5061961d9a452264beeb324e8575c33fef91a11324c66bbb9738606c6ddcf45e,wilder.moto.genesis.5711,ipfs://QmaKd5tw1xLBtaNCiZ7y2ZVXBYHqvFdH7Q82BGLdnWG3pm,ipfs://QmPGYy8dSrzh6T3TzxTHuTMDJuStVibNzfkw4QqmyALxdv,Moto #5712,Type 3,Type 2,Rayne,Solo,Knight,ZS-649,Beam,Type 1,Mechanical,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xf1afa5d6913e29f023b3f95f4d4eb43899a0d01d8decc4175b25a2466bb1eac6,wilder.moto.genesis.5712,ipfs://QmYcBiCTXX5RC2RmZayEWnVMf99oVMGX8Dx3LpWEA2qv8T,ipfs://QmPnZnMjFPzZPcueEGnZMkWdFBo8ZeYzSkWoX89R2Wydcz,Moto #5713,Type 3,Type 1,Paradise,Dual,Knight,WW-751,Vibration,Type 1,Digital,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x131e5c2642af64e5ba9e41b0368e6a7d15e1a7e0cfdf1b4ed1da9fb78a29b403,wilder.moto.genesis.5713,ipfs://QmZSeM1Xuf56h2Wzm1FfZJZZJfmM8VNaSc4Fe5HBt4ugNn,ipfs://Qmaz1KYXPg6DChp2SfttDEDPdA8EsYQLaHe5t8wos61GD5,Moto #5714,Type 4,Type 1,Paradise,Solo,Sport,MM-562,Static,Type 2,Mechanical,Sport,Hyper Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x2cebf4f69e85a91f9a0dc4b83ccf1cced60367be8f67f736ea08635186d3f1af,wilder.moto.genesis.5714,ipfs://QmbZd9suQLpgCbMEYgH2VqR5wXqJxSG78uzX3XV5WCW5xj,ipfs://QmauTtyZ9eGHuQj8xPtkVCatbuBAG25hdgTSZqTTDLd3Sx,Moto #5715,Type 4,Type 1,Paradise,Solo,Glide,WW-806,Vibration,Type 1,Mechanical,Sport,Hyper Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xfa59c792f7a76007b6ae1fa98b34417a46546745b67c5e9335067e61489d2025,wilder.moto.genesis.5715,ipfs://QmbVbxHPQLRNGBh7PyQTthh6gJ4Em9pt6GwJnGw3SgfR29,ipfs://QmSwu43aSMbLi4CFbp5ne9CEYQM3GwAqnTNEqXUEgRAmXh,Moto #5716,Type 7,Type 1,Paradise,Solo,Base,WW-138,Distortion,Type 1,Mechanical,Exotic,Bladeless,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x0411ea21c752d43e171ab821c06f573778104b3567194f6cf98397ea6308a23c,wilder.moto.genesis.5716,ipfs://QmQQdiYgtezWjzVaV5DigAbpR1acjUDHJAp5RkUcmEdDMH,ipfs://QmYJgojDLDsEoHx5gYShs6F2qeiovsXQQy9jfnezHemmpd,Moto #5717,Type 1,Type 1,Hypnosis,Solo,Sport,ZZ-159,Level Up,Type 1,Mechanical,Sport,Hyper Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xce8d9ff800269710378af0c1e03517ebdb4b216f1039215bb039893599edd191,wilder.moto.genesis.5717,ipfs://QmVSk6E3RtMY3D671epCBJojhVej1iecYhwS1ZiKTipeys,ipfs://Qmd1NZ66JCobyXwd4LjLXDFMni8AFzF6CoXM4srQm3qr2G,Moto #5718,Type 5,Type 1,Paradise,Quad,Futura,WW-792,Quad,Type 6,Digital,Hover,Turbine,Type 7,Type 1,"The ultimate Moto. A futuristic design that can fly like Wilder Crafts, dominating the skies of Wiami. Experience unbound exploration of the tropics over land and water as the air becomes the new normal."
0x5110a8d1f444d4610116ad34e422935070d5d64785859ccaac782f2f49679197,wilder.moto.genesis.5718,ipfs://QmXAQYQQp7o94KoA3vSpQoekXYRUbxttSgBdVURxzeNbW9,ipfs://QmSEB7AaiMS9MRcvnbhXygDoyEkpJTwf7GwqcH9hcvKxo8,Moto #5719,Type 2,Type 1,Hypnosis,Solo,Knight,WM-830,Distortion,Type 1,Digital,Cruiser,Paddle,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xae5fdbd3ffd0f8c782926ff1cab59e0ba3153e4ec6d530ead6ef4bd3d8f9b8cb,wilder.moto.genesis.5719,ipfs://Qma6SFrBzFYE7dPTmP4x6THwAfjXpeoW9KVMRxKBFevGrs,ipfs://Qma4DDhVkYuLhj5MsMigGev4M6fQXSgPUnpwvhkd7yJa3J,Moto #5720,Type 5,Type 1,Flo,Solo,Base,ZZ-124,Vibration,Type 1,Mechanical,Sport,Hyper Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x3abf837d6ee46473731ef27936c90fe7983be9d6783be60d5904f8fc120e6df2,wilder.moto.genesis.572,ipfs://QmW3TD3mJ6U2q8ZTipWMDXoQcEPxWXrftqK3sRiqP9oCVm,ipfs://QmaQwTs96cDRDiY1j1hMYjwxKwe3H1BcjX2xHnXWk6G7Yr,Moto #573,Type 7,Type 2,Flo,Solo,Knight,ZS-131,5D,Type 4,Mechanical,Exotic,Blade,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x8bdb20b6c15a840b8de36c5193bdf1da996a8b6b428f7777e429daac46c6d978,wilder.moto.genesis.5720,ipfs://Qmatb1kictP2g3FWzwJRzZaVrmfT8iWkWuH54tXCHT9p5V,ipfs://QmXcSgGfwk8nSJ1YKvBtFW2ncsUZfFGAFUe6R1s68db5sF,Moto #5721,Type 5,Type 1,Hypnosis,Solo,Glide,MM-396,5D,Type 1,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x562c568e42b0f254d8c42ea861d0e94233ba365656c2453ed8afed6d091a4832,wilder.moto.genesis.5721,ipfs://QmS1tZWDjwU3uDSiQntqDqAGwLVFnk7CZh7MovWNsGkxk9,ipfs://QmUx2Lcsz7J4HGjFj5hNhJxCAnzrev7Q173jxW8hT6EKxd,Moto #5722,Type 2,Type 1,Q,Solo,Base,WW-573,Static,Type 2,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xf86a62d8da4046ac2252a51f3a8f315986bfdc0623dd76348bab29fe8cf315ff,wilder.moto.genesis.5722,ipfs://QmfM49T78vNLHxSBUXLBQMZSxqGPnQEJUGa6iZyYbTxNqU,ipfs://QmRN2TzwemMxSy3RhUjtUtVYBoiBRFdyPBvvSHhXnE6ksM,Moto #5723,Type 5,Type 1,Wilderness,Dual,Base,MT-129,Vibration,Type 2,Digital,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x6240f4187ba0d2b83a73efc277b80216e9317c27306c241117e26d01919e9ba4,wilder.moto.genesis.5723,ipfs://Qmcy2Cn21uvZMdav2qJgJ45gySDvoxHPkFhJHubEppQcRV,ipfs://QmdpwmugHSWJS4K3SaBcWuGWGMkY92iPeNFTnwmWcbnUsF,Moto #5724,Type 4,Type 3,Flo,Solo,Enduro,VR-365,Diamond,Type 1,Mechanical,Cruiser,Dirt,Type 2,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x4b9bd3e6415354a5d443c6381c460aa76de84fa17623b22e7450281457deb8ac,wilder.moto.genesis.5724,ipfs://QmednCNNdP4KccFuAVPKGLf4MnUXvxHfWZ2SPWC3w7aVxj,ipfs://QmbmWTYU7qq8QE2HrpCmWiQCGzNJpDCcLAybrCdifL5hMF,Moto #5725,Type 1,Type 2,Hypnosis,Trifecta,Knight,MT-676,Level Up,Type 1,Digital,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x3250be0ce321f1922d8f3bde05d6f0ba92268e795d2eb4303c1f5e5ac35d0001,wilder.moto.genesis.5725,ipfs://QmP9DxAN7f97Ha23SQb1ab5NWonxZujHqs7eRpPPfubcF9,ipfs://QmfMvMc4Eeva3ceCybkgMzz8KzZGqMtD6JsewoFnJqCao3,Moto #5726,Type 5,Type 1,Paradise,Trifecta,Enduro,WM-549,Diamond,Type 1,Mechanical,Cruiser,Street,Type 1,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x2f362571670f88f59f481b847262ef202aa748142bfaf474a04e6efa10f8fb5d,wilder.moto.genesis.5726,ipfs://QmfRrApNKPsDNa8ocQWmfDMwDbZ6AZZpK6xeUKa6CBMvtF,ipfs://QmP13CF79uj4EJa9pBnMorS2CtAiK2hitZj99fNLNEJhd4,Moto #5727,Type 3,Type 1,Saint,Dual,Base,ZS-824,Diamond,Type 4,Mechanical,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xcf1954be55653b65174632debf4532db51d578c32aeb6037c2212b56aa6677d8,wilder.moto.genesis.5727,ipfs://QmRCxGBz9ZoQZLDpLAs9GaiBFnAQphqySPKrhDE2mSsbwC,ipfs://QmSXu5KbxKwTyPH4DFS7CF41xRJJ3iyChY76e49iiu6NYT,Moto #5728,Type 1,Type 1,Flo,Solo,Base,ZS-663,Vibration,Type 4,Mechanical,Cruiser,Paddle,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x84e813c2fd50528600ebfe688b54325bf59d60fbcc3dfbec885fe7fe8f003fcc,wilder.moto.genesis.5728,ipfs://QmeaBSiE276URwYkGDhnz3GEUAffwE5CWMRoTf4nUJrH9n,ipfs://QmZVDhTRj7wdzQiP28hjve7FBeA96reP5vKfYPPkApZFxp,Moto #5729,Type 6,Type 2,Rayne,Solo,Knight,TT-959,Vibration,Type 1,Sidecar,Mechanical,Exotic,Bladeless,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xf6bd766fa74518e408c55ad3417f2cf9b2e5a8edd6d80ab81b071681b965b582,wilder.moto.genesis.5729,ipfs://QmVVFRySjQRY4ArAThNACq1yVLGAws1kb9v7CwADyXD48L,ipfs://QmbixNap7mNCKcTpsbZYcpEAfFLWF83Qrtgcoen15n2hyy,Moto #5730,Type 1,Type 3,Oasis,Trifecta,Base,ZS-599,Beam,Type 1,Mechanical,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xd7042057a68de5275c888a2b2cb0be0892569d244ffa3c1caaf547ec9a3a9b3a,wilder.moto.genesis.573,ipfs://QmfMxuDR43HJtkpb8zWaLMvzXjXvK95ZfbDTUU6WmUdSsW,ipfs://QmaSo1ywx35eEhyV7uQ1dExmehe7DtLRg6Tkvvv4XcwDqq,Moto #574,Type 3,Type 1,Rayne,Solo,Sport,VR-715,Distortion,Type 1,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x538069bf7cd43bd31cef3787c4a323a84066f3a1a47831bbba78c97e9c48da8a,wilder.moto.genesis.5730,ipfs://QmRF4Pr1u63K6v6LnZMzKobF8zqHfMRH2Br5c6tpChsAye,ipfs://QmdTSdYd6WciJSc6fhTGEeJFyZJFpebTmyUJ29QQVwXHXH,Moto #5731,Type 2,Type 1,Freedom,Solo,Sport,WW-386,Diamond,Type 1,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x977fbf56ce05b70bf5760df6aab3ba99d4305178080fe1ad1513d43d8f7e3181,wilder.moto.genesis.5731,ipfs://QmUR4QibdLQkvQKrfoaU4RzT9y9RAin4tk6krB48Xuy8GA,ipfs://QmdzDHNhqEY3DfrcX5N87GLQNdqfwJosB9KGyGZaHunqsW,Moto #5732,Type 2,Type 1,Hypnosis,Solo,Enduro,MM-441,Beam,Type 4,Mechanical,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x1c51300526ca655d975d4773a68de98f93ba759235973e9a2a291a5ea4ca2132,wilder.moto.genesis.5732,ipfs://QmSLNPLcEnZJVTbkwiSXtTShnzcnfUXaoaFnbHrMM4kSZ6,ipfs://QmcJdg6o3HBP7m3EgGSCRnNMUp5KfAUWdMtvE6x7ar5BhM,Moto #5733,Type 2,Type 1,Oasis,Quad,Base,VR-239,Diamond,Type 1,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x00e1868d7530ccc49a3a8498dbafdae5fd5c20d46faf8f7bac0f64b0669fa9fc,wilder.moto.genesis.5733,ipfs://QmRo5rbTZEwaCPfVetNP7AADEmy3rDkoVAA3f92vBrghQf,ipfs://QmW2wGYPQiFyU2VWzSvpkZcfeuM1SKeDk3qxmq2cjgh7Pq,Moto #5734,Type 6,Type 1,Hypnosis,Solo,Base,WW-424,Static,Type 3,Mechanical,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x6344e28554403049249233837350b11fba12347172a660e2a728bd01cbb9bca0,wilder.moto.genesis.5734,ipfs://QmPhaP6j5vZYgtGuAmNeMWPfzgbLzBqQ9w5B8T2uhZ5Emj,ipfs://Qmf9ambZRuxD5HaqTikvCWQWoB7vF1AH76aH4ZPnVG78a6,Moto #5735,Type 1,Type 2,Q,Solo,Knight,WM-543,Level Up,Type 1,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x5a08b53f82d6173404fb444b93b5e95254f53a26f0b01b0d2de8a38c270a0023,wilder.moto.genesis.5735,ipfs://QmcCw29GVt6iuE9wX6CD73sxbZNr9UaP5QQYZuzjeuSZT4,ipfs://QmcQE7pck8MRYDZMgbrtCKT292HsxPXA8R4mFPEGHv8su5,Moto #5736,Type 3,Type 1,Hypnosis,Stacked,Knight,ZS-405,Wonder,Type 2,Mechanical,Sport,Super Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x4509f9b76e533bec22f4bc1c39938259fbd8aeda33adb4e7be1e269afe738d73,wilder.moto.genesis.5736,ipfs://QmZhvi6MAPZNLyqGM1f6hcMrKG2LuuuWL8cLvSyByNUbN7,ipfs://QmSuu37B6hviV23RUPG5xhM6bFNGa85crRurBzrtDjM7pR,Moto #5737,Type 2,Type 2,Oasis,Solo,Base,MT-615,Wonder,Type 2,Digital,Cruiser,Paddle,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x64ab73d4c2eccbbfcfaf288fdade55e8d2d6c9eb8b335fd134427d0960193c12,wilder.moto.genesis.5737,ipfs://QmXwaUw4dqJkFBrBqpwGjeMEo8NVHVzZw1umCXmDxdPfgF,ipfs://QmdKYKWNj21BU8bzPSrhzeYUCPaUxre8x55zxi2ZDkfdmQ,Moto #5738,Type 3,Type 1,Strange,Stacked,Sport,MT-209,Static,Type 5,Mechanical,Hover,Turbine,Type 7,Type 1,"The ultimate Moto. A futuristic design that can fly like Wilder Crafts, dominating the skies of Wiami. Experience unbound exploration of the tropics over land and water as the air becomes the new normal."
0x808efb4a8b77719f3a0b882f5309b9629dab7f1d86fa3c4ac45d80c74ceb7609,wilder.moto.genesis.5738,ipfs://QmZpioiExvrGpeErkiUugmSQ3m1SczN9H2LWRWan16cWgR,ipfs://QmW2iMS5Gym582JHM79CzteVvWsxi7ewCjct2bnJqBk5We,Moto #5739,Type 1,Type 1,Paradise,Solo,Sport,WW-561,Beam,Type 4,Digital,Sport,Hyper Sport,Type 4,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xcfdd521afc9327c71a5ce06a9507dbf1f27a26c0c4e979d98e4f607d21e94f9f,wilder.moto.genesis.5739,ipfs://QmSFb7f2P2ejpHaLcbZmG3aFBmuvorP9HCeYrVs6ZUoV2N,ipfs://QmUZT4k7rXC83HrngYtreqFKeMB6QTtDBuwiyoJ2GYwgXW,Moto #5740,Type 3,Type 1,Houdini,Stacked,Glide,WM-264,Quad,Type 6,Sidecar,Mechanical,Hover,Turbine,Type 7,Type 1,"The ultimate Moto. A futuristic design that can fly like Wilder Crafts, dominating the skies of Wiami. Experience unbound exploration of the tropics over land and water as the air becomes the new normal."
0xd8f762a80996a47ddf12596d9060f5fab3ea73f84472ef2782552b39fc804e5e,wilder.moto.genesis.574,ipfs://QmV3KFJhKJuJLYFXDC15q3kfB6fJxyqDdTbEPqNncKwzZe,ipfs://QmZSCfgraiFzpQR35E62Bjj6cVGhwL9pTSJX9MpdFBFK4A,Moto #575,Type 1,Type 2,Rayne,Solo,Knight,VR-496,Beam,Type 2,Digital,Cruiser,Paddle,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x5eb2d849c133da3179fc639691b15b3547a4f16ca90d0ebc09943340eac1aa7f,wilder.moto.genesis.5740,ipfs://QmUWtpBoij8XEinY4fsYqTpngg15ZN6eNv6YuvvdtBKcQR,ipfs://QmaoF5NUZ2n3fh8KRBC2Djqm8HnAZDcs53YBCJdCAXHhfM,Moto #5741,Type 3,Type 1,Flo,Solo,Knight,VR-914,Beam,Type 1,Digital,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x5b08239a7c4f95d336c9e493f6ef84c8a590916148c4e870278b98e297ba679b,wilder.moto.genesis.5741,ipfs://QmVsSGWY3GXCoFW7WQMNopBPTxMQPvbNVWdHuYVLuHjhtp,ipfs://QmTgXSauK3jPAzTNEaXoHB7Jhq4j5fMTaF8gAtPNU5zrmG,Moto #5742,Type 2,Type 1,Paradise,Solo,Knight,WM-967,Level Up,Type 2,Mechanical,Sport,Hyper Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x37e085e9c9b2253a61e06c37f0e00469ce637f5b389e06b22620075c6062d39e,wilder.moto.genesis.5742,ipfs://QmYrUwF9QFcPyuswJVg9fTBzocJgZ7wbLQmzvU3ATji7rd,ipfs://QmXGd5tRMbkJpTM2QjQVGfkigFouHGLtY9BBP2mpHAnEtT,Moto #5743,Type 1,Type 2,Hypnosis,Solo,Base,WW-323,Static,Type 2,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x611935bbd190e9392df9f1aa22a001b43132cbc4b2c22b1f0b5a8a48457ee991,wilder.moto.genesis.5743,ipfs://QmajuGdHcufGmhRrJBG4nKvASJ2LKZRV7qd55aTZyTRAcQ,ipfs://QmYDzp8EEY5Wz9u189ntTs8xnChbpyzaBQ9PVtFYaWudtt,Moto #5744,Type 3,Type 2,Freedom,Solo,Base,VR-760,Static,Type 1,Digital,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
